part_id,part_family,status,primary_source,partmap_path,fbx_path,baseline_scale,extent_x,extent_y,extent_z,center_x,center_y,center_z,local_x_rule,local_y_rule,local_z_rule,neighbor_offset_summary,fitment_modes,validated_applications,validation_status,orientation_override,last_updated,provenance_level,origin_type,origin_offset_local,default_orientation_state,default_orientation_direction,pivot_center_type,orientation_phase_rule,phase_a_deg,phase_b_deg,scale_behavior,family_equivalence_status,geometry_capability,validated_with_algorithm,next_validation_needed
S_SHELVINGUNIT0,SHELVINGUNIT0,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_SHELVINGUNIT0.fbx,source/control scale,1.961914,2.236486,1.273438,0.0,1.118243,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_SHOVEL,SHOVEL,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_SHOVEL.fbx,source/control scale,0.382708,1.741844,0.256887,0.0,0.809213,-0.08995,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_SIGN_BAR0,SIGN_BAR0,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_SIGN_BAR0.fbx,source/control scale,5.593511,1.246681,0.357574,-0.003162,0.62334,0.073043,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_SIGN_BAR1,SIGN_BAR1,SEEDED,dimensions_library_fbx_bounds,,models/furnishings/S_SIGN_BAR1.fbx,source/control scale,5.345703,1.409695,0.287231,0.000976,0.70238,0.000672,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_SIGN_BAR2,SIGN_BAR2,SEEDED,dimensions_library_fbx_bounds,,models/furnishings/S_SIGN_BAR2.fbx,source/control scale,2.872071,3.288769,0.294434,-0.23877,1.638818,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_SIGN_BAR3,SIGN_BAR3,SEEDED,dimensions_library_fbx_bounds,,models/furnishings/S_SIGN_BAR3.fbx,source/control scale,3.779297,4.071083,0.408936,0.023438,2.026959,-0.002075,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_SPARKPLUG,SPARKPLUG,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_SPARKPLUG.fbx,source/control scale,0.867727,0.327024,0.327024,-0.000478,0.163619,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_STEPLADDER,STEPLADDER,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_STEPLADDER.fbx,source/control scale,1.65918,2.492615,0.776856,0.0,1.200959,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_STREETLAMP0,STREETLAMP0,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_STREETLAMP0.fbx,source/control scale,1.674544,5.909671,1.917754,0.0,2.954791,-0.240218,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_TABLELAMP0,TABLELAMP0,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_TABLELAMP0.fbx,source/control scale,0.363142,0.484007,0.363142,0.0,0.242004,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_TABLEPOT0,TABLEPOT0,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_TABLEPOT0.fbx,source/control scale,0.252885,0.626678,0.264276,-0.019149,0.313339,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_TOWER,TOWER,SEEDED,dimensions_library_fbx_bounds,,models/settlement/S_TOWER.fbx,source/control scale,9.328125,18.453125,9.328125,0.0,9.226562,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_TOWER_B,TOWER_B,SEEDED,dimensions_library_fbx_bounds,,models/settlement/S_TOWER_B.fbx,source/control scale,14.363281,28.47644,14.929688,-0.279297,14.152405,-0.289062,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_TOWER_B_FA,TOWER_B_FA,SEEDED,dimensions_library_fbx_bounds,,models/settlement/S_TOWER_B_FA.fbx,source/control scale,14.179688,8.609375,8.234375,0.0,8.914062,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_TOWER_C,TOWER,SEEDED,dimensions_library_fbx_bounds,,models/settlement/S_TOWER_C.fbx,source/control scale,16.078125,13.085938,18.34375,0.0,18.425781,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_TOWER_FA,TOWER_FA,SEEDED,dimensions_library_fbx_bounds,,models/settlement/S_TOWER_FA.fbx,source/control scale,14.179688,8.609375,16.3125,0.0,8.914062,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_TRAY0,TRAY0,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_TRAY0.fbx,source/control scale,0.60205,0.032623,0.60205,0.0,0.016312,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_TRIFLOOR,TRIFLOOR,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_TRIFLOOR.fbx,source/control scale,4.516293,0.292766,5.225106,-0.736956,0.0,-0.004829,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_TRIFLOOR_Q,TRIFLOOR,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_TRIFLOOR_Q.fbx,source/control scale,2.217224,0.285332,2.57278,-0.351793,-1e-06,-0.003057,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_TROUGH0,TROUGH0,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_TROUGH0.fbx,source/control scale,2.648248,0.659668,1.05578,0.0,0.329834,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALL,WALL,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL.fbx,source/control scale,5.691406,3.332031,0.678223,0.0,1.666016,1e-06,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLB,WALLB,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL.fbx,source/control scale,5.691406,3.332031,0.678223,0.0,1.666016,1e-06,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLB_DIAGONA,WALLB_DIAGONA,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALLDIAGONAL.fbx,source/control scale,5.835336,3.394531,0.572265,0.00031,1.697266,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLB_H,WALLB,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_H.fbx,source/control scale,3.023438,3.475281,0.4292,0.0,1.666657,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLB_WIN0,WALLB_WIN0,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_WINDOW.fbx,source/control scale,5.835336,3.394531,0.572265,0.00031,1.697266,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLB_WIN1,WALLB_WIN1,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_WIN1.fbx,source/control scale,5.835336,3.332031,0.678223,0.00031,1.666016,1e-06,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLB_WIN2,WALLB_WIN2,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_WIN2.fbx,source/control scale,5.835336,3.332031,0.572265,0.00031,1.666016,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLB_WIN3,WALLB_WIN3,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_WIN3.fbx,source/control scale,5.835336,3.394531,0.572265,0.00031,1.697266,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLDIAGONAL,WALLDIAGONAL,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALLDIAGONAL.fbx,source/control scale,5.835336,3.394531,0.572265,0.00031,1.697266,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLHANGING1,WALLHANGING1,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_WALLHANGING1.fbx,source/control scale,3.238296,0.274112,1.682082,0.0,0.137056,0.117943,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLHANGING2,WALLHANGING2,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_WALLHANGING2.fbx,source/control scale,3.238296,0.274112,1.219935,0.0,0.137056,-0.11313,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLHANGING3,WALLHANGING3,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_WALLHANGING3.fbx,source/control scale,3.238296,0.274112,1.209914,0.0,0.137056,-0.118141,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLLIGHT0,WALLLIGHT0,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_WALLLIGHT0.fbx,source/control scale,1.269532,0.126343,0.72754,0.0,0.063171,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLM,WALLM,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL.fbx,source/control scale,5.691406,3.332031,0.678223,0.0,1.666016,1e-06,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLM_DIAGONA,WALLM_DIAGONA,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALLDIAGONAL.fbx,source/control scale,5.835336,3.394531,0.572265,0.00031,1.697266,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLM_H,WALLM,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_H.fbx,source/control scale,3.023438,3.475281,0.4292,0.0,1.666657,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLM_WIN0,WALLM_WIN0,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_WINDOW.fbx,source/control scale,5.835336,3.394531,0.572265,0.00031,1.697266,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLM_WIN1,WALLM_WIN1,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_WIN1.fbx,source/control scale,5.835336,3.332031,0.678223,0.00031,1.666016,1e-06,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLM_WIN2,WALLM_WIN2,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_WIN2.fbx,source/control scale,5.835336,3.332031,0.572265,0.00031,1.666016,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLM_WIN3,WALLM_WIN3,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_WIN3.fbx,source/control scale,5.835336,3.394531,0.572265,0.00031,1.697266,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLT,WALLT,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL.fbx,source/control scale,5.691406,3.332031,0.678223,0.0,1.666016,1e-06,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLT_DIAGONA,WALLT_DIAGONA,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALLDIAGONAL.fbx,source/control scale,5.835336,3.394531,0.572265,0.00031,1.697266,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLT_H,WALLT,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_H.fbx,source/control scale,3.023438,3.475281,0.4292,0.0,1.666657,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLT_WIN0,WALLT_WIN0,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_WINDOW.fbx,source/control scale,5.835336,3.394531,0.572265,0.00031,1.697266,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLT_WIN1,WALLT_WIN1,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_WIN1.fbx,source/control scale,5.835336,3.332031,0.678223,0.00031,1.666016,1e-06,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLT_WIN2,WALLT_WIN2,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_WIN2.fbx,source/control scale,5.835336,3.332031,0.572265,0.00031,1.666016,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALLT_WIN3,WALLT_WIN3,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_WIN3.fbx,source/control scale,5.835336,3.394531,0.572265,0.00031,1.697266,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALL_H,WALL,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_H.fbx,source/control scale,3.023438,3.475281,0.4292,0.0,1.666657,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALL_Q,WALL,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_Q.fbx,source/control scale,5.835336,0.82493,0.635851,0.00031,0.412465,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALL_Q1,WALL_Q1,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_Q1.fbx,source/control scale,5.835336,0.82493,0.635851,0.00031,0.412465,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALL_Q_H,WALL_Q,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_Q_H.fbx,source/control scale,3.062824,0.82493,0.635851,0.00031,0.412465,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALL_Q_H1,WALL_Q,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_Q_H1.fbx,source/control scale,3.062824,0.82493,0.635851,0.00031,0.412465,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALL_SUPPORTS,WALL_SUPPORTS,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_SUPPORTS.fbx,source/control scale,1.156447,2.197952,0.786957,0.000814,1.098976,0.179551,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALL_WIN1,WALL_WIN1,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_WIN1.fbx,source/control scale,5.835336,3.332031,0.678223,0.00031,1.666016,1e-06,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALL_WIN2,WALL_WIN2,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_WIN2.fbx,source/control scale,5.835336,3.332031,0.572265,0.00031,1.666016,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALL_WIN3,WALL_WIN3,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_WIN3.fbx,source/control scale,5.835336,3.394531,0.572265,0.00031,1.697266,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WALL_WINDOW,WALL_WINDOW,SEEDED,dimensions_library_fbx_bounds,,models/stone_structures/S_WALL_WINDOW.fbx,source/control scale,5.835336,3.394531,0.572265,0.00031,1.697266,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WATERTOWER,WATERTOWER,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_WATERTOWER.fbx,source/control scale,2.46289,5.964309,2.589845,0.0,2.994408,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WATERVALVE0,WATERVALVE0,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_WATERVALVE0.fbx,source/control scale,0.98,1.212363,1.053495,0.0,0.606182,-0.036747,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
S_WHEELBARROW,WHEELBARROW,SEEDED,dimensions_library_fbx_bounds,,models/decoration/S_WHEELBARROW.fbx,source/control scale,2.001465,1.047852,1.06836,0.065674,0.523926,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
TECHPANEL,TECHPANEL,SEEDED,dimensions_library_fbx_bounds,,models/furnishings/TECHPANEL.fbx,source/control scale,1.283196,0.198365,0.618326,0.0,0.084123,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
TELEPORTER,TELEPORTER,SEEDED,dimensions_library_fbx_bounds,,models/freighter/TELEPORTER_F.fbx,source/control scale,4.121094,3.917725,2.791992,0.0,1.689575,-0.371582,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
TELEPORTER_F,TELEPORTER_F,SEEDED,dimensions_library_fbx_bounds,,models/freighter/TELEPORTER_F.fbx,source/control scale,4.121094,3.917725,2.791992,0.0,1.689575,-0.371582,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
TOXICPLANT,TOXICPLANT,SEEDED,dimensions_library_fbx_bounds,,models/farming/TOXICPLANT.fbx,source/control scale,1.275112,2.177318,1.358073,0.0,0.85672,0.029518,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
TURRET_ABAND,TURRET_ABAND,SEEDED,dimensions_library_fbx_bounds,,models/freighter/TURRET_ABAND.fbx,source/control scale,1.10458,0.931386,1.430924,0.0,0.465693,0.076517,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
T_ARCH,ARCH,SEEDED,dimensions_library_fbx_bounds,,models/timber_structures/T_ARCH.fbx,source/control scale,5.557536,3.351036,0.43156,-0.068146,1.668011,0.008004,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
T_ARCHB,ARCHB,SEEDED,dimensions_library_fbx_bounds,,models/timber_structures/T_ARCH.fbx,source/control scale,5.557536,3.351036,0.43156,-0.068146,1.668011,0.008004,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
T_ARCHB_H,ARCHB,SEEDED,dimensions_library_fbx_bounds,,models/timber_structures/T_ARCH_H.fbx,source/control scale,2.84707,3.351036,0.360339,-0.043729,1.668011,0.001463,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
T_ARCHM,ARCHM,SEEDED,dimensions_library_fbx_bounds,,models/timber_structures/T_ARCH.fbx,source/control scale,5.557536,3.351036,0.43156,-0.068146,1.668011,0.008004,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
T_ARCHM_H,ARCHM,SEEDED,dimensions_library_fbx_bounds,,models/timber_structures/T_ARCH_H.fbx,source/control scale,2.84707,3.351036,0.360339,-0.043729,1.668011,0.001463,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
T_ARCHT,ARCHT,SEEDED,dimensions_library_fbx_bounds,,models/timber_structures/T_ARCH.fbx,source/control scale,5.557536,3.351036,0.43156,-0.068146,1.668011,0.008004,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
